"File","NEF","TIFF","Date Created","Date Modified","File Size","Image Size","Date Shot","Time Zone and Date","Image Quality","Artist","Copyright","Image Comment","Device","Lens","Focal Length","Focus Mode","AF-Area Mode","VR","AF Fine Tune","Aperture","Shutter Speed","Exposure Mode","Exposure Comp.","Exposure Tuning","Metering","ISO Sensitivity","Flash Device","Flash Sync Mode","Flash Mode","White Balance","Color Space","High ISO NR","Long Exposure NR","Active D-Lighting","Image Authentication","Vignette Control","Auto Distortion Control","Picture Control","Base","Quick Adjust","Sharpening","Contrast","Brightness","Saturation","Hue","Filter Effects","Toning","Optimize Image","Color Mode","Tone Comp.","Hue Adjustment","Saturation","Sharpening","Latitude","Longitude","Altitude","Altitude Reference","Heading","UTC","Map Datum","Scene Mode","Keywords"
"rf5f06d6at","http://193.205.194.113/RAISE/NEF/rf5f06d6at.NEF","http://193.205.194.113/RAISE/TIFF/rf5f06d6at.TIF","9/20/2014 22:33","3/31/2012 9:25","10.3 MB","L (4288 x 2848)","25:55.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/22","1/25s","Aperture Priority","+1.7EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","landscape; outdoor"
"r6afe5262t","http://193.205.194.113/RAISE/NEF/r6afe5262t.NEF","http://193.205.194.113/RAISE/TIFF/r6afe5262t.TIF","9/20/2014 22:33","3/31/2012 9:28","11.2 MB","L (4288 x 2848)","28:04.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","52mm","AF-A","Auto","ON","","f/22","1/80s","Aperture Priority","+0.3EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","objects; outdoor"
"rf3ee450at","http://193.205.194.113/RAISE/NEF/rf3ee450at.NEF","http://193.205.194.113/RAISE/TIFF/rf3ee450at.TIF","9/20/2014 22:33","3/31/2012 9:28","9.47 MB","L (4288 x 2848)","28:13.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/22","1/30s","Aperture Priority","+1.7EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","landscape; outdoor"
"r0282ca06t","http://193.205.194.113/RAISE/NEF/r0282ca06t.NEF","http://193.205.194.113/RAISE/TIFF/r0282ca06t.TIF","9/20/2014 22:35","3/31/2012 9:31","9.55 MB","L (4288 x 2848)","31:18.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/22","1/40s","Aperture Priority","+1.7EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","landscape; outdoor"
"r092b4511t","http://193.205.194.113/RAISE/NEF/r092b4511t.NEF","http://193.205.194.113/RAISE/TIFF/r092b4511t.TIF","9/20/2014 22:36","3/31/2012 9:37","10.6 MB","L (4288 x 2848)","37:10.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/22","1/60s","Aperture Priority","+1.7EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","outdoor"
"r2f92ccf7t","http://193.205.194.113/RAISE/NEF/r2f92ccf7t.NEF","http://193.205.194.113/RAISE/TIFF/r2f92ccf7t.TIF","9/20/2014 22:36","3/31/2012 9:38","10.1 MB","L (4288 x 2848)","38:22.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/22","1/25s","Aperture Priority","+1.7EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[VI] VIVID","[VI] VIVID","-","6","Active D-Lighting","Active D-Lighting","3","2","","","","","","","","","","","","","","","","","landscape; outdoor"
"r5a740ddbt","http://193.205.194.113/RAISE/NEF/r5a740ddbt.NEF","http://193.205.194.113/RAISE/TIFF/r5a740ddbt.TIF","9/20/2014 22:37","2/16/2012 3:59","10.0 MB","L (4288 x 2848)","59:12.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","38mm","AF-A","Auto","ON","","f/4.5","1/320s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Direct sunlight, A2, M2","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","outdoor"
"r261b4535t","http://193.205.194.113/RAISE/NEF/r261b4535t.NEF","http://193.205.194.113/RAISE/TIFF/r261b4535t.TIF","9/20/2014 22:37","2/16/2012 4:04","10.4 MB","L (4288 x 2848)","04:49.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","30mm","AF-A","Auto","ON","","f/4.2","1/2000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Direct sunlight, A2, M2","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; outdoor"
"r6bc6d42dt","http://193.205.194.113/RAISE/NEF/r6bc6d42dt.NEF","http://193.205.194.113/RAISE/TIFF/r6bc6d42dt.TIF","9/20/2014 22:37","2/16/2012 4:44","10.2 MB","L (4288 x 2848)","44:48.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","40mm","AF-A","Auto","ON","","f/4.5","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Direct sunlight, A2, M2","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","landscape; outdoor"
"ra0ca2011t","http://193.205.194.113/RAISE/NEF/ra0ca2011t.NEF","http://193.205.194.113/RAISE/TIFF/ra0ca2011t.TIF","9/20/2014 22:37","2/16/2012 4:46","10.1 MB","L (4288 x 2848)","46:05.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Direct sunlight, A2, M2","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","landscape; outdoor"
"r24815973t","http://193.205.194.113/RAISE/NEF/r24815973t.NEF","http://193.205.194.113/RAISE/TIFF/r24815973t.TIF","9/20/2014 22:37","2/16/2012 4:48","9.26 MB","L (4288 x 2848)","48:55.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","34mm","AF-A","Auto","ON","","f/4.2","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Direct sunlight, A2, M2","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; outdoor"
"r12cf98bet","http://193.205.194.113/RAISE/NEF/r12cf98bet.NEF","http://193.205.194.113/RAISE/TIFF/r12cf98bet.TIF","9/20/2014 22:37","2/16/2012 7:10","9.47 MB","L (4288 x 2848)","10:54.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; landscape; outdoor"
"r101af5b4t","http://193.205.194.113/RAISE/NEF/r101af5b4t.NEF","http://193.205.194.113/RAISE/TIFF/r101af5b4t.TIF","9/20/2014 22:38","2/16/2012 7:10","9.70 MB","L (4288 x 2848)","10:58.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; landscape; outdoor"
"rc464e4act","http://193.205.194.113/RAISE/NEF/rc464e4act.NEF","http://193.205.194.113/RAISE/TIFF/rc464e4act.TIF","9/20/2014 22:38","2/16/2012 7:16","10.2 MB","L (4288 x 2848)","16:04.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","38mm","AF-A","Auto","ON","","f/4.5","1/1000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; outdoor"
"rfd2f82b6t","http://193.205.194.113/RAISE/NEF/rfd2f82b6t.NEF","http://193.205.194.113/RAISE/TIFF/rfd2f82b6t.TIF","9/20/2014 22:38","2/16/2012 7:21","10.2 MB","L (4288 x 2848)","21:27.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","90mm","AF-A","Auto","ON","","f/5.6","1/3200s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","outdoor"
"r520c1058t","http://193.205.194.113/RAISE/NEF/r520c1058t.NEF","http://193.205.194.113/RAISE/TIFF/r520c1058t.TIF","9/20/2014 22:38","2/16/2012 7:22","10.2 MB","L (4288 x 2848)","22:05.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","26mm","AF-A","Auto","ON","","f/4","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","outdoor"
"rfbded0a9t","http://193.205.194.113/RAISE/NEF/rfbded0a9t.NEF","http://193.205.194.113/RAISE/TIFF/rfbded0a9t.TIF","9/20/2014 22:38","2/16/2012 7:23","9.15 MB","L (4288 x 2848)","23:17.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; landscape; outdoor"
"rae607a29t","http://193.205.194.113/RAISE/NEF/rae607a29t.NEF","http://193.205.194.113/RAISE/TIFF/rae607a29t.TIF","9/20/2014 22:38","2/16/2012 7:23","10.4 MB","L (4288 x 2848)","23:32.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","48mm","AF-A","Auto","ON","","f/4.8","1/2500s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; outdoor"
"r71ef7dc0t","http://193.205.194.113/RAISE/NEF/r71ef7dc0t.NEF","http://193.205.194.113/RAISE/TIFF/r71ef7dc0t.TIF","9/20/2014 22:38","2/16/2012 7:24","10.4 MB","L (4288 x 2848)","24:54.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","105mm","AF-A","Auto","ON","","f/5.6","1/3200s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; outdoor"
"rbde19120t","http://193.205.194.113/RAISE/NEF/rbde19120t.NEF","http://193.205.194.113/RAISE/TIFF/rbde19120t.TIF","9/20/2014 22:38","2/16/2012 7:25","9.90 MB","L (4288 x 2848)","25:02.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","30mm","AF-A","Auto","ON","","f/4.2","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; landscape; outdoor"
"r280b34e9t","http://193.205.194.113/RAISE/NEF/r280b34e9t.NEF","http://193.205.194.113/RAISE/TIFF/r280b34e9t.TIF","9/20/2014 22:38","2/16/2012 7:30","9.83 MB","L (4288 x 2848)","30:38.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","35mm","AF-A","Auto","ON","","f/4.5","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; outdoor"
"r7c828c62t","http://193.205.194.113/RAISE/NEF/r7c828c62t.NEF","http://193.205.194.113/RAISE/TIFF/r7c828c62t.TIF","9/20/2014 22:38","2/16/2012 7:30","9.49 MB","L (4288 x 2848)","30:50.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; landscape; outdoor"
"r49b4b512t","http://193.205.194.113/RAISE/NEF/r49b4b512t.NEF","http://193.205.194.113/RAISE/TIFF/r49b4b512t.TIF","9/20/2014 22:38","2/16/2012 7:30","9.34 MB","L (4288 x 2848)","30:58.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","30mm","AF-A","Auto","ON","","f/4.2","1/3200s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; landscape; outdoor"
"rc963c0c0t","http://193.205.194.113/RAISE/NEF/rc963c0c0t.NEF","http://193.205.194.113/RAISE/TIFF/rc963c0c0t.TIF","9/20/2014 22:38","2/16/2012 7:33","10.4 MB","L (4288 x 2848)","33:01.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/8","1/1250s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; outdoor"
"re9a83ac0t","http://193.205.194.113/RAISE/NEF/re9a83ac0t.NEF","http://193.205.194.113/RAISE/TIFF/re9a83ac0t.TIF","9/20/2014 22:38","2/16/2012 7:33","10.4 MB","L (4288 x 2848)","33:28.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","38mm","AF-A","Auto","ON","","f/11","1/640s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; outdoor"
"reb31be4at","http://193.205.194.113/RAISE/NEF/reb31be4at.NEF","http://193.205.194.113/RAISE/TIFF/reb31be4at.TIF","9/20/2014 22:39","2/16/2012 7:33","9.26 MB","L (4288 x 2848)","33:48.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","outdoor"
"rcd934748t","http://193.205.194.113/RAISE/NEF/rcd934748t.NEF","http://193.205.194.113/RAISE/TIFF/rcd934748t.TIF","9/20/2014 22:39","2/16/2012 7:33","9.39 MB","L (4288 x 2848)","33:57.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","landscape; outdoor"
"r45201c96t","http://193.205.194.113/RAISE/NEF/r45201c96t.NEF","http://193.205.194.113/RAISE/TIFF/r45201c96t.TIF","9/20/2014 22:39","2/16/2012 7:35","9.25 MB","L (4288 x 2848)","35:47.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","45mm","AF-A","Auto","ON","","f/4.8","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; outdoor"
"r056f233bt","http://193.205.194.113/RAISE/NEF/r056f233bt.NEF","http://193.205.194.113/RAISE/TIFF/r056f233bt.TIF","9/20/2014 22:39","2/16/2012 7:36","9.36 MB","L (4288 x 2848)","36:48.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; landscape; outdoor"
"r3275c6c5t","http://193.205.194.113/RAISE/NEF/r3275c6c5t.NEF","http://193.205.194.113/RAISE/TIFF/r3275c6c5t.TIF","9/20/2014 22:39","2/16/2012 8:47","10.6 MB","L (4288 x 2848)","47:58.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","25mm","AF-A","Auto","ON","","f/4","1/1600s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; outdoor"
"rf2c89479t","http://193.205.194.113/RAISE/NEF/rf2c89479t.NEF","http://193.205.194.113/RAISE/TIFF/rf2c89479t.TIF","9/20/2014 22:39","2/16/2012 8:49","10.9 MB","L (4288 x 2848)","49:13.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","outdoor; people"
"r0941aa38t","http://193.205.194.113/RAISE/NEF/r0941aa38t.NEF","http://193.205.194.113/RAISE/TIFF/r0941aa38t.TIF","9/20/2014 22:39","2/16/2012 8:49","10.8 MB","L (4288 x 2848)","49:18.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","outdoor; people"
"r9afbbb9bt","http://193.205.194.113/RAISE/NEF/r9afbbb9bt.NEF","http://193.205.194.113/RAISE/TIFF/r9afbbb9bt.TIF","9/20/2014 22:39","2/16/2012 8:49","11.0 MB","L (4288 x 2848)","49:23.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","22mm","AF-A","Auto","ON","","f/3.8","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","outdoor; people"
"r4855c56dt","http://193.205.194.113/RAISE/NEF/r4855c56dt.NEF","http://193.205.194.113/RAISE/TIFF/r4855c56dt.TIF","9/20/2014 22:39","2/16/2012 8:49","10.9 MB","L (4288 x 2848)","49:29.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/4000s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","outdoor; people"
"r3333cbf6t","http://193.205.194.113/RAISE/NEF/r3333cbf6t.NEF","http://193.205.194.113/RAISE/TIFF/r3333cbf6t.TIF","9/20/2014 22:39","2/16/2012 8:49","10.3 MB","L (4288 x 2848)","49:44.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","18mm","AF-A","Auto","ON","","f/3.5","1/3200s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","buildings; outdoor; people"
"r36b61c23t","http://193.205.194.113/RAISE/NEF/r36b61c23t.NEF","http://193.205.194.113/RAISE/TIFF/r36b61c23t.TIF","9/20/2014 22:40","2/16/2012 8:50","10.5 MB","L (4288 x 2848)","50:15.0","UTC+1, DST:OFF","Compressed RAW (12-bit)","","","","Nikon D90","VR 18-105mm f/3.5-5.6G","34mm","AF-A","Auto","ON","","f/4.2","1/2500s","Aperture Priority","0EV","","Matrix","ISO 200","","","","Cloudy, 0, 0","Adobe RGB","OFF","OFF","Extra High","","","","[SD] STANDARD","[SD] STANDARD","2","5","Active D-Lighting","Active D-Lighting","2","0","","","","","","","","","","","","","","","","","outdoor; people"
